enrollment_id,student_id,course_id,enrollment_date,grade
7391,2456,5202,2023-02-10,B
7392,2085,7618,2023-10-17,B
7393,6095,1515,2023-01-17,A
7394,1622,2417,2023-04-03,B
7395,2578,6345,2023-07-30,A
7396,2653,488,2023-07-12,A
7397,1180,3130,2023-10-06,A
7398,9529,4121,2023-10-10,B
7399,2607,9834,2023-11-03,B
7400,2139,8985,2023-02-15,B
7401,2392,5210,2023-02-02,B
7402,7035,8985,2023-08-05,A
7403,9212,9662,2023-11-28,A
7404,9887,6291,2023-10-18,A
7405,5050,4995,2022-12-29,A
7406,1182,3519,2023-07-28,B
7407,6278,2334,2023-09-10,B
7408,7359,5276,2023-07-19,B
7409,5485,393,2023-06-05,B
7410,5266,7257,2023-12-05,A
7411,1811,7093,2023-12-21,B
7412,4334,5009,2023-10-09,B
7413,9799,3438,2023-03-13,B
7414,9898,3522,2023-03-09,B
7415,1295,9448,2023-08-22,B
7416,2147,5402,2023-12-02,B
7417,1485,7509,2023-09-01,A
7418,5315,7824,2023-08-29,A
7419,2533,5424,2023-01-09,A
7420,8126,6613,2023-02-08,A
7421,1941,8902,2023-02-09,B
7422,7514,7431,2023-07-07,A
7423,2,7705,2023-02-15,B
7424,1874,908,2023-01-31,A
7425,2561,7217,2023-02-19,A
7426,6545,1676,2023-02-06,B
7427,7286,315,2023-01-02,B
7428,8985,2047,2023-08-25,A
7429,1475,6584,2023-02-15,A
7430,8111,2399,2023-03-18,A
7431,2535,9364,2023-01-20,B
7432,2308,7563,2023-11-20,A
7433,6124,5345,2023-02-21,B
7434,3522,467,2023-10-19,B
7435,1905,7196,2023-12-13,B
7436,7886,222,2023-03-26,B
7437,590,3184,2023-07-24,A
7438,3528,4052,2023-01-03,B
7439,2056,1632,2023-10-11,B
7440,9338,1500,2023-01-10,A
7441,6205,2226,2023-09-22,B
7442,1878,1739,2023-09-02,A
7443,1307,6234,2023-04-02,B
7444,5995,7326,2023-02-10,A
7445,267,7618,2023-04-01,A
7446,6019,9369,2023-02-05,B
7447,2781,6420,2023-08-07,B
7448,6310,3002,2023-05-15,A
7449,8763,9608,2023-10-20,B
7450,4439,2376,2023-02-13,B
7451,2693,6439,2023-07-25,A
7452,3921,5849,2023-03-24,B
7453,6828,4579,2023-09-25,B
7454,4359,6836,2023-11-12,B
7455,1756,3739,2023-08-19,B
7456,9303,8763,2023-05-21,A
7457,8499,2763,2023-02-22,A
7458,1529,7758,2023-07-22,B
7459,6057,7088,2023-04-01,B
7460,3572,2632,2023-09-24,A
7461,4319,8603,2023-12-21,A
7462,2146,7343,2023-12-12,B
7463,5977,1796,2023-11-14,B
7464,6130,1084,2023-04-10,A
7465,8355,6112,2023-06-05,B
7466,9157,8402,2023-07-10,B
7467,3819,6634,2023-10-21,B
7468,8177,4893,2022-12-25,A
7469,5185,930,2023-01-25,A
7470,6117,2546,2023-07-16,A
7471,8128,7882,2023-06-22,A
7472,2350,7291,2023-01-13,B
7473,7559,2328,2023-01-29,B
7474,2243,7738,2023-10-12,B
7475,7032,5414,2023-05-18,A
7476,221,217,2023-12-07,A
7477,6003,5654,2023-12-13,A
7478,927,1609,2023-06-13,A
7479,1674,3888,2023-07-14,A
7480,8887,3147,2023-01-25,B
7481,2408,4264,2023-07-26,B
7482,6087,7414,2023-02-04,A
7483,2570,7451,2023-01-08,B
7484,8227,5016,2023-12-08,B
7485,3515,6749,2023-08-28,B
7486,9132,8422,2023-07-03,B
7487,7368,1932,2023-03-22,A
7488,7248,289,2023-01-02,B
7489,9085,2513,2023-06-12,B
7490,9104,8499,2023-06-16,A
7491,6554,1506,2023-03-10,A
7492,494,8013,2023-02-12,B
7493,8592,6356,2023-05-17,A
7494,6720,762,2023-08-11,B
7495,8903,6598,2023-05-07,A
7496,9243,1357,2023-01-26,A
7497,8919,940,2023-03-08,B
7498,589,2297,2023-01-02,A
7499,9309,1471,2023-01-12,A
7500,5297,8340,2023-05-25,A
7501,2652,1215,2023-03-01,B
7502,383,1073,2023-07-22,B
7503,6582,9377,2023-04-06,B
7504,6431,9444,2023-03-08,A
7505,2686,9555,2023-01-02,B
7506,387,2217,2022-12-25,A
7507,5055,6377,2023-04-21,A
7508,2227,7697,2023-10-18,B
7509,4273,3548,2023-06-26,A
7510,5071,3452,2023-10-09,B
7511,3231,6532,2023-09-05,B
7512,7323,876,2023-09-25,B
7513,9920,1305,2023-04-20,B
7514,9216,6376,2023-07-21,A
7515,7427,1065,2023-09-02,A
7516,973,8803,2023-11-13,B
7517,2058,3082,2023-01-19,B
7518,6947,3944,2023-02-01,A
7519,6152,3088,2023-04-12,B
7520,7332,9690,2023-05-01,A
7521,6577,3325,2023-04-15,A
7522,1783,5438,2023-10-16,A
7523,8847,5619,2023-10-27,A
7524,9930,6893,2023-07-05,A
7525,9393,8917,2023-05-03,B
7526,7191,106,2023-01-30,A
7527,5451,3862,2023-09-06,A
7528,7127,6033,2023-02-05,B
7529,2778,6411,2023-08-09,B
7530,5619,33,2023-08-24,B
7531,2264,2006,2023-08-26,A
7532,1149,5227,2023-09-15,B
7533,725,350,2023-01-07,B
7534,5413,6581,2023-04-23,A
7535,7940,8937,2023-11-21,B
7536,4909,2049,2023-06-04,A
7537,593,8681,2023-10-24,A
7538,5594,1683,2023-10-24,A
7539,670,4007,2023-03-05,B
7540,6432,7855,2022-12-23,B
7541,1727,9633,2023-09-05,B
7542,1166,7756,2023-06-13,A
7543,9884,9980,2023-12-14,A
7544,5714,4699,2023-05-05,B
7545,9248,3258,2023-02-14,A
7546,9096,6643,2023-05-20,B
7547,720,4503,2023-12-10,B
7548,214,6304,2023-11-20,B
7549,4744,7292,2023-10-02,B
7550,9620,318,2023-09-14,A
7551,5276,8300,2023-05-30,A
7552,272,986,2023-07-25,B
7553,5728,5796,2023-10-18,A
7554,2567,8061,2023-09-18,B
7555,6363,5308,2023-03-26,A
7556,4323,7607,2023-06-21,A
7557,7317,9077,2023-08-19,B
7558,9423,7276,2023-03-01,B
7559,9288,266,2023-08-18,B
7560,2272,1758,2023-10-12,A
7561,7011,1298,2023-06-06,A
7562,607,2845,2023-09-26,A
7563,225,659,2023-09-18,A
7564,7738,5334,2023-08-19,A
7565,5937,5908,2023-10-20,A
7566,9379,4156,2023-09-17,A
7567,5821,6854,2023-04-18,A
7568,6945,4302,2023-11-28,A
7569,361,369,2023-11-25,A
7570,1200,7910,2023-05-19,B
7571,2235,3123,2023-01-31,B
7572,9143,193,2023-08-15,B
7573,4899,3190,2023-11-07,B
7574,9708,8457,2023-08-29,A
7575,2744,2376,2023-08-11,A
7576,4607,9704,2023-07-04,A
7577,7825,5972,2023-05-04,A
7578,830,2165,2023-02-21,B
7579,813,8579,2023-12-06,B
7580,1342,7082,2023-11-02,B
7581,4228,4112,2023-03-10,B
7582,1561,6693,2023-02-05,A
7583,2768,2374,2023-08-14,A
7584,2799,1902,2023-11-12,B
7585,5882,9882,2023-10-19,B
7586,555,5269,2023-07-05,B
7587,3900,6737,2023-10-11,B
7588,2574,3756,2023-11-14,A
7589,6944,2647,2023-09-26,A
7590,3180,3665,2023-02-05,A
7591,8279,2614,2023-02-25,A
7592,1909,9581,2023-10-04,A
7593,4147,4329,2023-01-20,A
7594,7592,8833,2023-11-02,A
7595,8040,8876,2023-12-13,A
7596,2596,8954,2023-04-12,B
7597,9211,1968,2023-10-03,B
7598,9003,9642,2023-11-09,B
7599,1795,7733,2023-08-25,A
7600,6156,1181,2023-03-26,A
7601,5934,8719,2023-05-25,A
7602,6653,4845,2023-07-20,B
7603,1184,5528,2023-07-26,A
7604,6996,3425,2023-05-13,A
7605,3611,6842,2023-08-21,B
7606,1663,9237,2023-11-09,B
7607,7749,3940,2023-05-01,A
7608,2918,3218,2023-03-30,B
7609,3103,4450,2023-09-06,A
7610,7936,5623,2023-07-18,A
7611,388,7957,2023-02-11,B
7612,289,3753,2023-03-09,B
7613,7470,2651,2023-11-22,B
7614,8829,5326,2023-12-17,A
7615,3217,1902,2022-12-28,A
7616,8292,745,2023-02-03,A
7617,3441,1218,2023-05-26,B
7618,8567,7315,2023-11-21,A
7619,9533,370,2023-08-26,B
7620,5902,4122,2023-09-08,A
7621,2046,3776,2023-09-13,A
7622,3666,1195,2023-06-24,A
7623,1583,4002,2023-06-13,A
7624,5730,5740,2023-10-28,A
7625,7109,4559,2023-10-30,A
7626,3958,8769,2023-10-12,A
7627,1792,8337,2023-05-06,B
7628,3787,9302,2023-06-18,B
7629,3753,5243,2023-06-25,B
7630,400,4837,2023-09-05,A
7631,3127,4384,2023-09-21,B
7632,67,1728,2023-02-18,B
7633,9682,7414,2023-03-05,B
7634,5305,2898,2023-02-13,A
7635,5182,3363,2023-11-06,B
7636,7463,8551,2023-12-09,B
7637,9838,621,2023-08-13,B
7638,9706,240,2023-10-08,B
7639,2173,1814,2023-09-20,B
7640,8914,2629,2023-05-03,A
7641,1428,4756,2023-01-10,A
7642,7606,8368,2023-01-27,A
7643,2947,4726,2023-07-01,B
7644,4521,3265,2023-09-13,A
7645,1821,7037,2023-01-02,B
7646,8324,9124,2023-11-29,B
7647,7368,9255,2023-07-23,A
7648,2908,5291,2023-03-15,A
7649,643,4920,2023-09-16,B
7650,4936,8912,2023-01-01,A
7651,851,8192,2023-02-19,B
7652,2065,7951,2023-08-15,A
7653,9066,3480,2023-12-15,A
7654,2210,9364,2023-12-16,A
7655,3665,9786,2023-03-08,A
7656,7761,7866,2023-05-16,B
7657,5034,5263,2023-11-08,A
7658,7754,7934,2023-05-03,B
7659,1927,4945,2023-01-30,B
7660,2640,3510,2023-01-05,B
7661,9234,3292,2023-02-06,A
7662,3324,4857,2023-07-18,B
7663,1983,8965,2023-02-02,B
7664,763,1382,2023-07-07,B
7665,886,7585,2023-06-13,A
7666,2033,9467,2023-11-07,B
7667,5240,2827,2023-02-18,A
7668,2712,2786,2023-05-25,A
7669,5635,6366,2023-06-26,B
7670,2874,7780,2023-12-13,B
7671,9337,2590,2023-06-25,B
7672,9791,8189,2023-10-26,A
7673,1730,8784,2023-02-07,B
7674,246,9372,2023-05-13,A
7675,4072,2900,2023-09-30,A
7676,6757,5618,2023-03-12,A
7677,7687,1754,2023-05-28,A
7678,9231,6344,2023-07-29,A
7679,3394,3686,2023-02-24,A
7680,6215,495,2023-08-05,B
7681,6804,1043,2023-06-30,A
7682,68,7648,2023-03-04,B
7683,2043,8525,2023-04-29,B
7684,5003,4321,2023-04-26,A
7685,276,1342,2023-05-22,B
7686,9284,260,2023-08-19,B
7687,1941,334,2023-05-23,B
7688,3628,3437,2023-05-07,A
7689,7033,1607,2023-04-13,B
7690,8446,2682,2023-03-03,A
7691,7291,9553,2023-05-21,A
7692,6356,9356,2023-03-16,A
7693,9316,5107,2023-03-21,A
7694,354,3895,2023-02-18,A
7695,6662,2168,2023-11-21,B
7696,6260,8005,2023-11-07,A
7697,7285,9816,2023-04-03,B
7698,1687,8418,2023-04-10,B
7699,8389,2255,2023-05-14,A
7700,517,1283,2023-06-28,A
7701,7755,7365,2023-08-15,B
7702,7875,2238,2023-03-21,A
7703,2825,815,2023-06-01,B
7704,931,8022,2023-03-31,A
7705,556,5281,2023-07-03,B
7706,4991,1433,2023-10-04,B
7707,6720,3624,2023-03-07,B
7708,683,6685,2023-11-02,B
7709,9944,9278,2023-04-27,A
7710,5152,859,2023-02-03,A
7711,1593,3094,2023-11-27,A
7712,8805,1498,2023-11-13,A
7713,1101,2916,2023-11-06,B
7714,4324,8728,2023-11-28,B
7715,3761,7346,2023-06-07,B
7716,9657,2682,2023-07-13,A
7717,7448,4778,2023-10-27,A
7718,2315,1403,2023-12-20,B
7719,539,4239,2023-01-07,B
7720,7113,56,2023-01-30,A
7721,5855,5666,2023-11-25,B
7722,1871,8852,2023-02-10,B
7723,7398,6993,2023-09-12,A
7724,5997,1405,2023-01-27,A
7725,7610,5229,2023-08-24,A
7726,4440,9575,2023-07-09,A
7727,6499,405,2023-09-21,A
7728,9481,3171,2023-03-27,B
7729,5477,4757,2023-03-29,A
7730,455,4760,2023-09-25,B
7731,2143,7048,2023-02-04,A
7732,8088,1727,2023-07-16,B
7733,317,1521,2023-04-24,B
7734,3511,1477,2023-04-16,B
7735,8585,3437,2023-10-31,B
7736,9957,9229,2023-05-07,A
7737,9630,7074,2023-04-30,A
7738,6440,8672,2023-07-28,A
7739,8800,1445,2023-11-22,B
7740,6472,2993,2023-06-03,B
7741,7123,9358,2023-06-08,B
7742,8896,7385,2023-12-14,B
7743,4362,4770,2023-11-25,B
7744,5263,7782,2023-08-31,A
7745,1903,2758,2023-03-03,A
7746,6396,5598,2023-02-04,B
7747,9601,6407,2023-08-27,B
7748,4950,3966,2023-06-24,A
7749,74,1358,2023-04-27,B
7750,4165,4500,2023-12-22,B
7751,2558,3251,2023-02-12,A
7752,10000,553,2023-09-13,A
7753,2553,6255,2023-08-13,B
7754,5650,358,2023-06-29,A
7755,1068,5990,2023-04-20,B
7756,8519,5346,2023-11-10,B
7757,5541,8273,2023-07-02,B
7758,205,4369,2023-11-08,A
7759,1506,8414,2023-03-22,A
7760,9881,1888,2022-12-30,A
7761,7196,6029,2023-02-13,A
7762,7783,4846,2023-11-20,B
7763,6632,3597,2023-03-02,B
7764,4044,1227,2023-07-29,B
7765,9658,9291,2023-03-25,B
7766,5160,7241,2023-11-26,A
7767,7375,1138,2023-08-14,A
7768,1390,3696,2023-07-18,A
7769,9394,5574,2023-01-03,A
7770,9456,2173,2023-09-22,B
7771,2365,3906,2023-09-25,A
7772,4968,3475,2023-09-23,A
7773,2217,5308,2022-12-27,A
7774,7948,9170,2023-10-10,A
7775,6567,5285,2023-04-21,B
7776,8596,9725,2023-09-10,B
7777,6526,7606,2023-02-17,B
7778,1900,1141,2023-12-22,B
7779,2997,5174,2023-04-15,B
7780,3784,2259,2022-12-24,A
7781,4914,5720,2023-08-04,A
7782,9021,8753,2023-04-22,B
7783,6085,8714,2023-06-12,A
7784,6219,9795,2023-12-11,A
7785,78,3769,2023-02-11,A
7786,2885,9195,2023-03-30,B
7787,3138,8628,2023-08-09,A
7788,2510,4341,2023-07-23,B
7789,6683,9895,2023-01-13,B
7790,8919,2279,2023-07-06,B
7791,7829,98,2023-04-11,A
7792,2626,8944,2023-04-17,B
7793,6408,9875,2023-12-17,A
7794,5145,2371,2023-05-02,A
7795,5662,3357,2022-12-30,B
7796,5214,9305,2023-11-20,B
7797,9784,9465,2023-03-07,A
7798,3384,2542,2023-09-20,B
7799,8125,5145,2023-11-03,A
7800,2568,8865,2023-04-25,B
7801,2631,3661,2023-12-07,A
7802,4155,7539,2023-06-15,A
7803,1989,9333,2023-11-27,B
7804,5362,336,2023-06-01,B
7805,7991,9095,2023-10-29,A
7806,6580,2252,2023-10-28,A
7807,9596,5491,2023-02-09,B
7808,8304,934,2022-12-31,B
7809,724,5615,2023-05-21,A
7810,5616,84,2023-08-14,B
7811,7346,3888,2023-03-27,B
7812,4542,6660,2023-01-03,B
7813,2925,9455,2023-02-15,A
7814,5150,3361,2023-11-03,B
7815,9364,6764,2023-05-27,B
7816,4552,7716,2023-06-26,A
7817,2570,8448,2023-07-10,B
7818,2855,2417,2023-08-16,A
7819,1101,4513,2023-01-18,A
7820,6056,1974,2023-10-21,A
7821,7875,1583,2023-07-19,B
7822,628,3038,2023-08-24,B
7823,7221,3817,2023-03-27,B
7824,5949,2822,2023-05-08,A
7825,5461,8752,2023-03-28,A
7826,980,3036,2023-10-02,A
7827,3707,2281,2023-12-12,A
7828,2013,6347,2023-05-29,B
7829,71,2060,2023-12-19,A
7830,1058,2495,2023-01-17,B
7831,7177,8838,2023-09-17,B
7832,5868,9037,2023-03-21,A
7833,1230,3764,2023-06-18,A
7834,6369,8791,2023-06-29,B
7835,4746,159,2023-04-27,A
7836,1821,2214,2023-06-01,A
7837,103,6365,2023-10-28,B
7838,7806,3621,2023-07-04,A
7839,8804,6301,2023-06-20,B
7840,7464,7680,2023-05-17,B
7841,6966,3835,2023-02-23,B
7842,4569,3206,2023-09-29,A
7843,2937,8746,2023-06-26,B
7844,7000,9948,2023-02-07,A
7845,3001,3477,2023-02-20,A
7846,2235,6747,2023-04-10,A
7847,3399,2307,2023-11-04,B
7848,4775,4604,2023-02-08,B
7849,2243,2215,2023-07-17,B
7850,2382,6656,2023-05-13,A
7851,5100,3397,2023-10-22,B
7852,6162,6076,2023-10-14,A
7853,504,8807,2023-09-21,B
7854,3436,8575,2023-09-20,B
7855,7785,7637,2023-06-29,A
7856,1709,4824,2023-01-28,A
7857,5483,5938,2023-08-26,B
7858,2196,5830,2023-09-20,B
7859,8873,8433,2023-06-03,A
7860,5489,169,2023-07-16,A
7861,3745,4600,2023-10-19,B
7862,9852,4168,2023-11-06,A
7863,5757,7016,2023-03-12,B
7864,6551,8768,2023-07-23,A
7865,608,9138,2023-08-04,A
7866,7924,3912,2023-05-25,B
7867,8603,1440,2023-11-02,A
7868,8992,7061,2023-02-22,A
7869,7306,5153,2023-08-04,A
7870,7322,5291,2023-07-12,B
7871,9421,7369,2023-02-12,A
7872,8271,8942,2022-12-26,A
7873,3606,52,2023-01-12,B
7874,6937,3525,2023-04-18,A
7875,7012,4589,2023-10-14,B
7876,3145,8403,2023-09-19,B
7877,685,373,2022-12-30,B
7878,187,7168,2023-06-13,A
7879,8622,8431,2023-05-07,B
7880,1878,943,2023-01-25,A
7881,5629,422,2023-06-15,A
7882,8554,8238,2023-06-04,A
7883,8006,1278,2023-09-27,B
7884,3035,1081,2023-05-07,B
7885,2399,7212,2023-02-02,A
7886,6794,5941,2023-01-16,B
7887,5935,3335,2023-02-02,A
7888,5099,2469,2023-04-09,B
7889,8010,6558,2023-02-06,A
7890,4339,9325,2023-08-13,A
7891,9498,7294,2023-03-06,B
7892,6067,6338,2023-08-17,B
7893,1650,2982,2022-12-24,A
7894,4364,9276,2023-08-25,B
7895,3174,48,2023-11-26,A
7896,5083,5070,2023-12-19,B
7897,6195,5072,2023-04-19,B
7898,2980,8913,2023-05-31,A
7899,105,6331,2023-11-04,B
7900,4491,9348,2023-08-25,B
7901,1667,3453,2023-10-01,A
7902,7962,6963,2023-11-19,A
7903,5927,8410,2023-07-20,B
7904,7796,616,2023-01-03,B
7905,3980,66,2023-02-19,A
7906,3539,2472,2023-10-20,A
7907,1246,2344,2023-03-06,A
7908,455,3633,2023-04-18,A
7909,5121,6289,2023-05-15,A
7910,9448,2624,2023-07-01,B
7911,5733,626,2023-05-20,B
7912,1091,2123,2023-03-30,A
7913,9669,7326,2023-03-19,B
7914,7868,890,2023-11-22,A
7915,5286,1733,2023-09-11,B
7916,5754,2264,2023-07-27,A
7917,5342,6196,2023-06-25,B
7918,6037,1647,2023-12-18,B
7919,8021,3070,2023-11-06,B
7920,2203,9380,2023-12-12,A
7921,5728,8675,2023-05-11,A
7922,6064,5537,2023-01-10,A
7923,5769,6299,2023-07-23,A
7924,7634,2053,2023-03-29,A
7925,1111,3642,2023-06-28,A
7926,2622,2761,2023-05-20,A
7927,9238,1955,2023-10-08,A
7928,6037,6852,2023-05-12,A
7929,2459,1752,2023-11-02,A
7930,4140,5728,2023-05-10,A
7931,874,2652,2023-11-29,B
7932,4238,5498,2023-07-01,B
7933,2588,790,2023-05-11,B
7934,4223,5448,2023-07-09,B
7935,8786,4435,2023-05-24,B
7936,1452,9915,2023-06-15,B
7937,6140,1616,2023-01-04,A
7938,8237,856,2023-01-07,B
7939,7712,2705,2023-12-08,A
7940,7968,8357,2023-03-10,A
7941,8046,7213,2023-10-13,B
7942,4172,6891,2023-10-13,B
7943,9267,9285,2023-02-11,B
7944,465,6521,2023-11-08,B
7945,8782,4465,2023-05-18,B
7946,4534,3191,2023-09-28,A
7947,3819,2576,2023-11-01,B
7948,2640,5056,2023-03-29,A
7949,6080,5501,2023-01-18,B
7950,1349,7254,2023-10-02,B
7951,121,2529,2023-09-30,A
7952,2244,9769,2023-10-07,A
7953,9879,5668,2023-02-08,B
7954,6451,2717,2023-07-21,A
7955,2344,2697,2023-05-01,A
7956,1496,4968,2023-12-10,B
7957,3204,5466,2023-03-16,A
7958,7740,2168,2023-03-19,A
7959,5136,879,2023-01-28,A
7960,4556,5868,2023-05-30,A
7961,6703,1287,2023-05-06,B
7962,9827,5854,2022-12-30,A
7963,7548,3590,2023-06-12,B
7964,2839,6944,2023-05-10,A
7965,2310,998,2023-03-03,B
7966,2334,9760,2023-10-18,B
7967,3168,6700,2023-07-30,B
7968,7439,7536,2023-06-10,A
7969,4928,2029,2023-06-10,A
7970,7545,5542,2023-06-20,B
7971,8515,6330,2023-05-14,A
7972,9393,2337,2023-08-17,A
7973,2037,8655,2023-04-05,B
7974,7728,9113,2023-09-27,A
7975,5692,4757,2023-04-22,B
7976,6252,3431,2023-02-19,A
7977,3310,1447,2023-03-31,A
7978,8942,8202,2023-07-23,B
7979,8977,5972,2023-09-07,B
7980,4791,3811,2023-07-05,A
7981,5845,3290,2023-01-31,A
7982,6742,9620,2023-03-10,A
7983,8921,3078,2023-02-11,A
7984,3622,6409,2023-11-10,B
7985,9726,8679,2023-07-22,B
7986,2599,7842,2023-11-01,A
7987,3417,6496,2023-10-02,A
7988,1517,2668,2023-02-05,B
7989,3334,8848,2023-07-21,A
7990,525,8679,2023-10-17,A
7991,9827,9967,2023-12-10,A
7992,8193,5421,2023-09-21,B
7993,4195,1915,2023-04-11,B
7994,5036,7579,2023-09-12,A
7995,7552,4216,2023-02-18,B
7996,2137,2232,2023-07-02,B
7997,1055,4086,2023-04-01,A
7998,8549,536,2023-04-10,A
7999,6709,2858,2023-07-24,A
8000,8673,6672,2023-03-30,B
8001,1391,6907,2023-12-09,A
8002,4382,8625,2022-12-23,A
8003,157,8730,2023-08-29,B
8004,8962,5711,2023-10-23,A
8005,1023,1501,2023-07-14,B
8006,5016,2089,2023-06-09,A
8007,7389,4798,2023-10-17,A
8008,8068,6225,2023-04-14,B
8009,8812,6322,2023-06-17,B
8010,8962,4123,2023-08-09,B
8011,123,1834,2023-02-04,B
8012,6078,4903,2023-05-07,B
8013,4597,2924,2023-11-22,B
8014,4328,5553,2023-07-01,B
8015,1869,7618,2023-09-23,B
8016,333,2998,2023-07-30,A
8017,2769,1006,2023-04-21,A
8018,2776,2115,2023-10-01,A
8019,7712,3887,2023-05-07,B
8020,281,1896,2023-02-10,B
8021,1583,5418,2023-09-28,B
8022,171,4541,2023-10-03,B
8023,158,8744,2023-08-26,B
8024,204,1059,2023-07-05,A
8025,7116,4881,2023-09-02,A
8026,4066,8382,2023-01-02,A
8027,7964,9556,2023-08-03,A
8028,2223,8781,2023-04-02,B
8029,7433,7685,2023-05-13,B
8030,9422,4435,2023-08-02,B
8031,9460,8590,2023-07-09,B
8032,1630,6951,2022-12-27,B
8033,2747,8331,2023-08-20,A
8034,136,4452,2023-10-16,B
8035,3926,1945,2023-03-07,A
8036,5653,6567,2023-05-22,B
8037,801,4942,2023-09-29,B
8038,6618,2966,2023-06-24,B
8039,4968,6904,2023-01-06,B
8040,7983,7816,2023-06-18,A
8041,5595,1386,2023-12-17,B
8042,2384,2230,2023-07-30,A
8043,4452,2398,2023-02-10,B
8044,3933,1766,2023-04-10,B
8045,8216,1493,2023-09-11,B
8046,9545,8930,2023-05-17,A
8047,8334,1845,2023-07-21,B
8048,5251,9501,2023-10-20,A
8049,5993,9218,2023-03-02,A
8050,124,1951,2023-01-14,A
8051,7114,2414,2023-11-26,B
8052,9783,9735,2023-01-16,B
8053,9162,3524,2023-12-18,A
8054,28,9884,2023-01-16,B
8055,7188,4817,2023-09-21,B
8056,3222,1635,2023-02-15,B
8057,2639,296,2023-08-14,B
8058,3979,9092,2023-08-16,A
8059,1047,4271,2023-02-26,B
8060,6634,8404,2023-10-06,B
8061,548,6597,2023-11-04,B
8062,499,1785,2023-03-26,A
8063,6613,7728,2023-02-04,A
8064,7678,5941,2023-04-23,B
8065,7673,1749,2023-05-27,A
8066,9757,8623,2023-08-04,A
8067,5142,5710,2023-08-30,B
8068,3098,5,2023-11-26,A
8069,5963,8925,2023-04-21,B
8070,4295,775,2023-11-16,A
8071,122,2757,2023-08-20,B
8072,3861,2831,2023-09-20,A
8073,4150,7625,2023-05-29,B
8074,494,5956,2023-02-23,A
8075,3234,5291,2023-04-20,B
8076,9196,2307,2023-07-31,A
8077,2235,2729,2023-04-13,B
8078,1694,8963,2023-01-01,A
8079,9722,3252,2023-04-08,B
8080,7318,9425,2023-06-17,B
8081,2394,9224,2023-01-30,B
8082,8258,246,2023-05-01,A
8083,8385,7269,2023-11-09,A
8084,7133,3245,2023-06-29,A
8085,7432,4020,2023-03-13,B
8086,1356,5920,2023-06-04,B
8087,2922,4898,2023-05-28,A
8088,2380,175,2023-08-08,B
8089,9493,3049,2023-04-20,A
8090,3088,1409,2023-03-14,A
8091,35,6147,2023-11-29,A
8092,1702,4348,2023-04-24,A
8093,744,3330,2023-07-14,A
8094,7241,9908,2023-03-12,B
8095,3367,8742,2023-08-13,A
8096,8253,5816,2023-07-18,A
8097,7800,6542,2023-01-17,B
8098,6710,2763,2023-08-10,A
8099,9580,7521,2023-02-02,A
8100,2233,5864,2023-09-18,B
8101,9684,1893,2023-12-07,B
8102,688,4281,2023-01-16,A
8103,1276,4801,2023-12-16,B
8104,1856,9849,2023-08-10,B
8105,3130,9153,2023-05-04,A
8106,2991,1683,2023-01-12,A
8107,2414,5629,2023-11-19,B
8108,5470,4438,2023-05-26,B
8109,582,6156,2023-01-27,B
8110,6435,2051,2023-11-18,B
8111,84,4664,2023-09-02,A
8112,7475,3370,2023-07-14,A
8113,6836,8109,2023-12-21,B
8114,9183,8337,2023-07-25,B
8115,5946,2715,2023-05-27,A
8116,5474,5760,2023-09-27,A
8117,5856,5488,2022-12-27,A
8118,4914,5847,2023-07-12,A
8119,1129,881,2023-11-15,A
8120,9167,8501,2023-06-23,B
8121,2549,4210,2023-08-20,A
8122,1734,5501,2023-09-29,B
8123,8158,5747,2023-07-20,A
8124,7558,5581,2023-06-15,B
8125,1391,8700,2023-01-16,A
8126,4716,1957,2023-05-31,A
8127,4693,6500,2023-02-18,A
8128,7761,988,2023-10-23,B
8129,1607,2089,2023-05-31,A
8130,2408,6468,2023-06-19,B
8131,5506,9020,2023-02-12,B
8132,3464,9795,2023-02-12,A
8133,1932,9046,2023-01-12,A
8134,1881,9290,2023-11-23,B
8135,8432,3643,2023-09-07,A
8136,9622,7078,2023-04-28,A
8137,7318,2458,2023-12-10,A
8138,492,9564,2023-05-05,A
8139,6049,1200,2023-03-11,B
8140,4762,6815,2022-12-30,B
8141,3118,100,2023-11-11,B
8142,3696,2198,2022-12-26,A
8143,4880,5647,2023-08-13,A
8144,4357,8703,2023-12-06,B
8145,9157,7497,2023-12-22,B
8146,7806,6325,2023-02-26,A
8147,5637,2032,2023-08-26,A
8148,999,4547,2023-01-01,B
8149,6022,4970,2023-04-19,B
8150,4613,6090,2023-04-25,A
8151,4153,6368,2023-01-14,B
8152,821,730,2023-11-09,A
8153,5141,4484,2023-04-11,A
8154,6637,8609,2023-08-30,B
8155,9860,9738,2023-01-24,B
8156,4315,2591,2023-12-22,A
8157,1294,9680,2023-07-11,A
8158,4218,423,2023-01-11,B
8159,1803,900,2023-01-25,A
8160,6546,4433,2023-09-21,B
8161,9114,7550,2023-12-08,B
8162,5704,366,2023-07-03,A
8163,8244,3786,2023-07-22,B
8164,5508,8683,2023-04-15,B
8165,1315,1387,2023-09-04,A
8166,4928,2306,2023-04-20,B
8167,3744,8337,2023-12-06,B
8168,4894,2719,2023-01-31,B
8169,5318,7352,2023-11-23,A
8170,7478,1447,2023-06-30,B
8171,3955,754,2023-10-14,B
8172,623,1310,2023-07-05,B
8173,3315,8161,2023-11-21,B
8174,6512,3102,2023-05-19,A
