course_id,course_name,department_id,credits
7501,Course7501,4,4
7502,Course7502,3,2
7503,Course7503,4,2
7504,Course7504,3,4
7505,Course7505,2,2
7506,Course7506,2,3
7507,Course7507,4,2
7508,Course7508,1,3
7509,Course7509,3,4
7510,Course7510,2,4
7511,Course7511,1,3
7512,Course7512,4,4
7513,Course7513,2,2
7514,Course7514,1,4
7515,Course7515,2,4
7516,Course7516,4,3
7517,Course7517,3,2
7518,Course7518,1,3
7519,Course7519,3,3
7520,Course7520,4,2
7521,Course7521,2,2
7522,Course7522,4,4
7523,Course7523,3,4
7524,Course7524,1,2
7525,Course7525,3,4
7526,Course7526,2,2
7527,Course7527,2,3
7528,Course7528,2,3
7529,Course7529,4,3
7530,Course7530,1,2
7531,Course7531,3,2
7532,Course7532,4,3
7533,Course7533,4,2
7534,Course7534,2,4
7535,Course7535,1,3
7536,Course7536,3,2
7537,Course7537,2,4
7538,Course7538,1,4
7539,Course7539,3,2
7540,Course7540,1,4
7541,Course7541,1,4
7542,Course7542,3,4
7543,Course7543,3,4
7544,Course7544,3,4
7545,Course7545,4,3
7546,Course7546,3,2
7547,Course7547,1,2
7548,Course7548,4,3
7549,Course7549,2,3
7550,Course7550,3,4
7551,Course7551,1,2
7552,Course7552,1,4
7553,Course7553,1,3
7554,Course7554,3,4
7555,Course7555,4,2
7556,Course7556,1,3
7557,Course7557,4,3
7558,Course7558,4,3
7559,Course7559,2,2
7560,Course7560,2,2
7561,Course7561,1,2
7562,Course7562,1,2
7563,Course7563,3,2
7564,Course7564,3,2
7565,Course7565,4,2
7566,Course7566,3,3
7567,Course7567,3,3
7568,Course7568,2,4
7569,Course7569,3,3
7570,Course7570,3,2
7571,Course7571,1,3
7572,Course7572,4,3
7573,Course7573,3,2
7574,Course7574,2,2
7575,Course7575,1,2
7576,Course7576,1,2
7577,Course7577,2,3
7578,Course7578,2,3
7579,Course7579,3,2
7580,Course7580,4,4
7581,Course7581,3,2
7582,Course7582,2,4
7583,Course7583,1,3
7584,Course7584,2,4
7585,Course7585,3,2
7586,Course7586,4,4
7587,Course7587,1,3
7588,Course7588,3,4
7589,Course7589,2,4
7590,Course7590,3,4
7591,Course7591,2,2
7592,Course7592,1,3
7593,Course7593,2,4
7594,Course7594,1,3
7595,Course7595,1,4
7596,Course7596,3,2
7597,Course7597,2,4
7598,Course7598,2,2
7599,Course7599,4,4
7600,Course7600,2,4
7601,Course7601,3,4
7602,Course7602,2,2
7603,Course7603,2,3
7604,Course7604,3,4
7605,Course7605,3,4
7606,Course7606,4,3
7607,Course7607,2,3
7608,Course7608,3,2
7609,Course7609,1,4
7610,Course7610,1,3
7611,Course7611,2,2
7612,Course7612,1,3
7613,Course7613,1,4
7614,Course7614,4,3
7615,Course7615,4,3
7616,Course7616,3,3
7617,Course7617,3,4
7618,Course7618,1,3
7619,Course7619,1,4
7620,Course7620,3,2
7621,Course7621,1,2
7622,Course7622,3,2
7623,Course7623,1,4
7624,Course7624,4,3
7625,Course7625,3,3
7626,Course7626,4,2
7627,Course7627,1,4
7628,Course7628,3,4
7629,Course7629,4,3
7630,Course7630,3,3
7631,Course7631,3,2
7632,Course7632,2,3
7633,Course7633,1,4
7634,Course7634,3,3
7635,Course7635,2,4
7636,Course7636,4,2
7637,Course7637,4,3
7638,Course7638,1,3
7639,Course7639,1,2
7640,Course7640,2,2
7641,Course7641,3,4
7642,Course7642,2,2
7643,Course7643,1,4
7644,Course7644,1,2
7645,Course7645,3,3
7646,Course7646,4,2
7647,Course7647,3,3
7648,Course7648,1,3
7649,Course7649,3,4
7650,Course7650,3,4
7651,Course7651,4,4
7652,Course7652,2,3
7653,Course7653,4,2
7654,Course7654,1,4
7655,Course7655,4,2
7656,Course7656,2,3
7657,Course7657,3,2
7658,Course7658,3,4
7659,Course7659,4,2
7660,Course7660,3,4
7661,Course7661,2,4
7662,Course7662,3,4
7663,Course7663,2,4
7664,Course7664,3,4
7665,Course7665,3,4
7666,Course7666,3,2
7667,Course7667,1,4
7668,Course7668,3,3
7669,Course7669,2,2
7670,Course7670,2,2
7671,Course7671,3,3
7672,Course7672,2,2
7673,Course7673,1,2
7674,Course7674,2,3
7675,Course7675,1,2
7676,Course7676,3,4
7677,Course7677,1,4
7678,Course7678,3,4
7679,Course7679,2,2
7680,Course7680,4,4
7681,Course7681,3,4
7682,Course7682,4,3
7683,Course7683,1,4
7684,Course7684,1,4
7685,Course7685,2,4
7686,Course7686,2,3
7687,Course7687,1,4
7688,Course7688,4,2
7689,Course7689,2,2
7690,Course7690,1,3
7691,Course7691,1,4
7692,Course7692,1,3
7693,Course7693,3,2
7694,Course7694,3,4
7695,Course7695,1,3
7696,Course7696,4,2
7697,Course7697,1,3
7698,Course7698,3,4
7699,Course7699,4,4
7700,Course7700,2,4
7701,Course7701,3,4
7702,Course7702,1,4
7703,Course7703,1,2
7704,Course7704,1,2
7705,Course7705,4,4
7706,Course7706,1,4
7707,Course7707,1,2
7708,Course7708,1,2
7709,Course7709,4,3
7710,Course7710,4,3
7711,Course7711,1,3
7712,Course7712,4,3
7713,Course7713,3,4
7714,Course7714,3,3
7715,Course7715,1,2
7716,Course7716,1,2
7717,Course7717,2,4
7718,Course7718,2,3
7719,Course7719,3,4
7720,Course7720,2,2
7721,Course7721,4,4
7722,Course7722,3,3
7723,Course7723,3,3
7724,Course7724,4,3
7725,Course7725,3,3
7726,Course7726,1,2
7727,Course7727,1,3
7728,Course7728,4,3
7729,Course7729,2,2
7730,Course7730,1,2
7731,Course7731,1,4
7732,Course7732,3,2
7733,Course7733,1,2
7734,Course7734,4,2
7735,Course7735,2,2
7736,Course7736,3,3
7737,Course7737,2,4
7738,Course7738,1,4
7739,Course7739,4,3
7740,Course7740,4,4
7741,Course7741,4,4
7742,Course7742,1,2
7743,Course7743,4,2
7744,Course7744,1,3
7745,Course7745,2,4
7746,Course7746,4,4
7747,Course7747,1,3
7748,Course7748,4,2
7749,Course7749,2,4
7750,Course7750,4,3
7751,Course7751,2,3
7752,Course7752,3,3
7753,Course7753,1,3
7754,Course7754,1,3
7755,Course7755,2,3
7756,Course7756,4,4
7757,Course7757,3,2
7758,Course7758,3,3
7759,Course7759,4,3
7760,Course7760,1,2
7761,Course7761,2,3
7762,Course7762,4,4
7763,Course7763,1,2
7764,Course7764,4,2
7765,Course7765,4,2
7766,Course7766,2,3
7767,Course7767,2,3
7768,Course7768,1,2
7769,Course7769,1,4
7770,Course7770,1,2
7771,Course7771,1,2
7772,Course7772,4,4
7773,Course7773,1,3
7774,Course7774,4,3
7775,Course7775,2,3
7776,Course7776,1,4
7777,Course7777,3,3
7778,Course7778,4,3
7779,Course7779,1,3
7780,Course7780,2,4
7781,Course7781,4,4
7782,Course7782,1,2
7783,Course7783,2,2
7784,Course7784,3,3
7785,Course7785,3,3
7786,Course7786,1,4
7787,Course7787,2,2
7788,Course7788,4,2
7789,Course7789,3,2
7790,Course7790,1,3
7791,Course7791,1,3
7792,Course7792,1,4
7793,Course7793,2,2
7794,Course7794,3,2
7795,Course7795,4,4
7796,Course7796,3,4
7797,Course7797,1,4
7798,Course7798,4,2
7799,Course7799,2,3
7800,Course7800,1,2
7801,Course7801,1,4
7802,Course7802,4,3
7803,Course7803,1,2
7804,Course7804,4,2
7805,Course7805,2,3
7806,Course7806,4,2
7807,Course7807,4,2
7808,Course7808,3,2
7809,Course7809,2,4
7810,Course7810,3,3
7811,Course7811,1,2
7812,Course7812,4,3
7813,Course7813,1,2
7814,Course7814,2,3
7815,Course7815,2,2
7816,Course7816,3,3
7817,Course7817,3,3
7818,Course7818,1,2
7819,Course7819,1,2
7820,Course7820,2,3
7821,Course7821,2,2
7822,Course7822,4,2
7823,Course7823,3,3
7824,Course7824,4,4
7825,Course7825,2,3
7826,Course7826,3,2
7827,Course7827,3,3
7828,Course7828,2,3
7829,Course7829,4,4
7830,Course7830,2,2
7831,Course7831,3,2
7832,Course7832,2,3
7833,Course7833,4,2
7834,Course7834,4,4
7835,Course7835,1,2
7836,Course7836,4,2
7837,Course7837,3,3
7838,Course7838,2,4
7839,Course7839,2,4
7840,Course7840,2,2
7841,Course7841,1,2
7842,Course7842,4,3
7843,Course7843,1,3
7844,Course7844,1,4
7845,Course7845,3,2
7846,Course7846,1,2
7847,Course7847,3,3
7848,Course7848,4,4
7849,Course7849,4,3
7850,Course7850,2,3
7851,Course7851,3,2
7852,Course7852,4,4
7853,Course7853,2,3
7854,Course7854,4,2
7855,Course7855,3,4
7856,Course7856,3,4
7857,Course7857,1,2
7858,Course7858,4,2
7859,Course7859,1,4
7860,Course7860,1,4
7861,Course7861,3,4
7862,Course7862,2,3
7863,Course7863,4,2
7864,Course7864,3,4
7865,Course7865,2,4
7866,Course7866,2,3
7867,Course7867,4,3
7868,Course7868,3,4
7869,Course7869,3,4
7870,Course7870,3,3
7871,Course7871,1,2
7872,Course7872,4,4
7873,Course7873,4,2
7874,Course7874,4,3
7875,Course7875,2,2
7876,Course7876,2,4
7877,Course7877,3,2
7878,Course7878,1,3
7879,Course7879,1,3
7880,Course7880,2,2
7881,Course7881,3,4
7882,Course7882,1,4
7883,Course7883,4,3
7884,Course7884,2,4
7885,Course7885,2,2
7886,Course7886,4,3
7887,Course7887,1,4
7888,Course7888,4,4
7889,Course7889,2,3
7890,Course7890,2,3
7891,Course7891,1,2
7892,Course7892,2,3
7893,Course7893,3,2
7894,Course7894,1,4
7895,Course7895,1,3
7896,Course7896,4,3
7897,Course7897,3,3
7898,Course7898,4,2
7899,Course7899,1,4
7900,Course7900,3,3
7901,Course7901,2,4
7902,Course7902,4,3
7903,Course7903,3,2
7904,Course7904,2,4
7905,Course7905,2,2
7906,Course7906,1,4
7907,Course7907,2,2
7908,Course7908,3,2
7909,Course7909,1,3
7910,Course7910,1,3
7911,Course7911,4,3
7912,Course7912,4,3
7913,Course7913,3,3
7914,Course7914,1,2
7915,Course7915,2,3
7916,Course7916,2,2
7917,Course7917,1,4
7918,Course7918,2,2
7919,Course7919,3,3
7920,Course7920,4,3
7921,Course7921,2,2
7922,Course7922,4,3
7923,Course7923,4,2
7924,Course7924,1,4
7925,Course7925,1,3
7926,Course7926,2,4
7927,Course7927,2,2
7928,Course7928,1,3
7929,Course7929,2,4
7930,Course7930,1,3
7931,Course7931,4,3
7932,Course7932,4,4
7933,Course7933,3,4
7934,Course7934,2,3
7935,Course7935,3,3
7936,Course7936,3,4
7937,Course7937,1,2
7938,Course7938,1,3
7939,Course7939,3,2
7940,Course7940,3,2
7941,Course7941,2,4
7942,Course7942,3,2
7943,Course7943,2,3
7944,Course7944,1,3
7945,Course7945,1,4
7946,Course7946,3,2
7947,Course7947,4,3
7948,Course7948,1,2
7949,Course7949,1,4
7950,Course7950,1,2
7951,Course7951,4,3
7952,Course7952,2,4
7953,Course7953,2,2
7954,Course7954,2,4
7955,Course7955,3,3
7956,Course7956,4,2
7957,Course7957,4,4
7958,Course7958,3,3
7959,Course7959,2,2
7960,Course7960,4,2
7961,Course7961,3,4
7962,Course7962,4,3
7963,Course7963,4,3
7964,Course7964,4,2
7965,Course7965,4,3
7966,Course7966,2,2
7967,Course7967,4,2
7968,Course7968,4,2
7969,Course7969,3,3
7970,Course7970,4,4
7971,Course7971,2,4
7972,Course7972,2,3
7973,Course7973,3,3
7974,Course7974,1,4
7975,Course7975,2,3
7976,Course7976,2,3
7977,Course7977,1,3
7978,Course7978,1,4
7979,Course7979,3,4
7980,Course7980,1,2
7981,Course7981,1,3
7982,Course7982,4,2
7983,Course7983,3,2
7984,Course7984,2,3
7985,Course7985,4,2
7986,Course7986,3,3
7987,Course7987,2,2
7988,Course7988,1,3
7989,Course7989,2,4
7990,Course7990,4,2
7991,Course7991,1,2
7992,Course7992,1,2
7993,Course7993,1,4
7994,Course7994,4,2
7995,Course7995,2,3
7996,Course7996,4,2
7997,Course7997,1,2
7998,Course7998,3,3
7999,Course7999,2,2
8000,Course8000,2,2
8001,Course8001,4,3
8002,Course8002,4,3
8003,Course8003,1,2
8004,Course8004,4,2
8005,Course8005,3,3
8006,Course8006,1,2
8007,Course8007,3,2
8008,Course8008,2,4
8009,Course8009,2,3
8010,Course8010,1,2
8011,Course8011,4,4
8012,Course8012,3,3
8013,Course8013,3,3
8014,Course8014,1,3
8015,Course8015,3,2
8016,Course8016,2,2
8017,Course8017,1,2
8018,Course8018,1,4
8019,Course8019,4,4
8020,Course8020,3,2
8021,Course8021,3,3
8022,Course8022,3,2
8023,Course8023,3,4
8024,Course8024,2,2
8025,Course8025,4,3
8026,Course8026,4,2
8027,Course8027,1,3
8028,Course8028,3,3
8029,Course8029,1,4
8030,Course8030,4,4
8031,Course8031,4,4
8032,Course8032,1,4
8033,Course8033,4,3
8034,Course8034,4,4
8035,Course8035,3,2
8036,Course8036,1,3
8037,Course8037,4,3
8038,Course8038,3,3
8039,Course8039,2,4
8040,Course8040,3,2
8041,Course8041,2,3
8042,Course8042,1,3
8043,Course8043,3,2
8044,Course8044,3,4
8045,Course8045,1,4
8046,Course8046,1,2
8047,Course8047,3,2
8048,Course8048,3,3
8049,Course8049,3,4
8050,Course8050,1,4
8051,Course8051,1,3
8052,Course8052,2,2
8053,Course8053,1,4
8054,Course8054,3,3
8055,Course8055,3,3
8056,Course8056,2,4
8057,Course8057,1,4
8058,Course8058,3,3
8059,Course8059,3,2
8060,Course8060,3,3
8061,Course8061,2,4
8062,Course8062,2,3
8063,Course8063,1,3
8064,Course8064,3,3
8065,Course8065,2,3
8066,Course8066,3,2
8067,Course8067,2,3
8068,Course8068,1,4
8069,Course8069,2,2
8070,Course8070,2,3
8071,Course8071,3,3
8072,Course8072,3,2
8073,Course8073,2,3
8074,Course8074,3,3
8075,Course8075,2,3
8076,Course8076,3,3
8077,Course8077,4,3
8078,Course8078,1,2
8079,Course8079,4,2
8080,Course8080,3,2
8081,Course8081,2,4
8082,Course8082,2,4
8083,Course8083,3,3
8084,Course8084,3,4
8085,Course8085,1,2
8086,Course8086,4,4
8087,Course8087,4,2
8088,Course8088,4,3
8089,Course8089,4,3
8090,Course8090,3,2
8091,Course8091,1,2
8092,Course8092,3,2
8093,Course8093,2,4
8094,Course8094,4,3
8095,Course8095,2,4
8096,Course8096,1,2
8097,Course8097,1,2
8098,Course8098,3,4
8099,Course8099,3,3
8100,Course8100,2,3
8101,Course8101,2,2
8102,Course8102,1,3
8103,Course8103,4,4
8104,Course8104,2,2
8105,Course8105,1,3
8106,Course8106,4,2
8107,Course8107,2,3
8108,Course8108,3,3
8109,Course8109,3,4
8110,Course8110,3,3
8111,Course8111,4,3
8112,Course8112,3,3
8113,Course8113,3,4
8114,Course8114,3,2
8115,Course8115,2,2
8116,Course8116,1,4
8117,Course8117,4,3
8118,Course8118,4,4
8119,Course8119,2,4
8120,Course8120,2,2
8121,Course8121,3,2
8122,Course8122,4,3
8123,Course8123,1,3
8124,Course8124,2,4
8125,Course8125,3,3
8126,Course8126,1,3
8127,Course8127,4,3
8128,Course8128,1,2
8129,Course8129,2,4
8130,Course8130,1,4
8131,Course8131,3,2
8132,Course8132,1,3
8133,Course8133,3,4
8134,Course8134,2,4
8135,Course8135,2,2
8136,Course8136,2,4
8137,Course8137,2,4
8138,Course8138,3,4
8139,Course8139,3,3
8140,Course8140,3,4
8141,Course8141,3,2
8142,Course8142,3,3
8143,Course8143,3,3
8144,Course8144,1,2
8145,Course8145,1,2
8146,Course8146,2,3
8147,Course8147,1,4
8148,Course8148,1,4
8149,Course8149,1,4
8150,Course8150,2,4
8151,Course8151,3,3
8152,Course8152,4,3
8153,Course8153,2,2
8154,Course8154,4,4
8155,Course8155,4,3
8156,Course8156,4,2
8157,Course8157,3,4
8158,Course8158,1,2
8159,Course8159,2,3
8160,Course8160,1,3
8161,Course8161,2,2
8162,Course8162,3,2
8163,Course8163,2,3
8164,Course8164,3,3
8165,Course8165,1,4
8166,Course8166,2,3
8167,Course8167,4,4
8168,Course8168,3,3
8169,Course8169,3,2
8170,Course8170,3,3
8171,Course8171,1,3
8172,Course8172,1,4
8173,Course8173,2,4
8174,Course8174,2,3
8175,Course8175,4,4
8176,Course8176,4,4
8177,Course8177,2,2
8178,Course8178,1,4
8179,Course8179,2,4
8180,Course8180,4,4
8181,Course8181,1,2
8182,Course8182,4,3
8183,Course8183,3,4
8184,Course8184,1,2
8185,Course8185,4,3
8186,Course8186,2,2
8187,Course8187,1,3
8188,Course8188,3,4
8189,Course8189,4,3
8190,Course8190,3,3
8191,Course8191,1,2
8192,Course8192,4,3
8193,Course8193,2,3
8194,Course8194,1,3
8195,Course8195,4,2
8196,Course8196,3,4
8197,Course8197,3,4
8198,Course8198,3,2
8199,Course8199,2,4
8200,Course8200,1,3
8201,Course8201,3,4
8202,Course8202,3,4
8203,Course8203,3,4
8204,Course8204,4,3
8205,Course8205,2,4
8206,Course8206,2,4
8207,Course8207,2,2
8208,Course8208,4,2
8209,Course8209,2,4
8210,Course8210,3,4
8211,Course8211,2,3
8212,Course8212,4,4
8213,Course8213,1,2
8214,Course8214,1,3
8215,Course8215,2,4
8216,Course8216,1,3
8217,Course8217,1,3
8218,Course8218,3,3
8219,Course8219,4,4
8220,Course8220,3,2
8221,Course8221,3,2
8222,Course8222,2,2
8223,Course8223,1,4
8224,Course8224,1,3
8225,Course8225,1,2
8226,Course8226,4,2
8227,Course8227,2,4
8228,Course8228,3,4
8229,Course8229,3,4
8230,Course8230,2,2
8231,Course8231,4,3
8232,Course8232,3,4
8233,Course8233,4,3
8234,Course8234,3,3
8235,Course8235,2,4
8236,Course8236,1,3
8237,Course8237,1,4
8238,Course8238,2,3
8239,Course8239,1,4
8240,Course8240,2,2
8241,Course8241,2,4
8242,Course8242,3,2
8243,Course8243,3,4
8244,Course8244,1,3
8245,Course8245,2,3
8246,Course8246,4,2
8247,Course8247,2,3
8248,Course8248,1,3
8249,Course8249,3,2
8250,Course8250,2,4
8251,Course8251,1,2
8252,Course8252,4,4
8253,Course8253,2,3
8254,Course8254,3,2
8255,Course8255,1,3
8256,Course8256,2,2
8257,Course8257,2,4
8258,Course8258,1,4
8259,Course8259,3,3
8260,Course8260,4,2
8261,Course8261,2,4
8262,Course8262,1,4
8263,Course8263,4,3
8264,Course8264,1,2
8265,Course8265,3,3
8266,Course8266,2,2
8267,Course8267,4,2
8268,Course8268,1,2
8269,Course8269,4,4
8270,Course8270,4,4
8271,Course8271,2,2
8272,Course8272,4,4
8273,Course8273,2,3
8274,Course8274,3,4
8275,Course8275,1,3
8276,Course8276,2,3
8277,Course8277,4,2
8278,Course8278,1,4
8279,Course8279,3,4
8280,Course8280,1,4
8281,Course8281,1,3
8282,Course8282,4,3
8283,Course8283,4,2
8284,Course8284,2,4
8285,Course8285,1,3
8286,Course8286,4,2
8287,Course8287,3,2
8288,Course8288,1,3
8289,Course8289,1,4
8290,Course8290,2,3
8291,Course8291,2,2
8292,Course8292,1,2
8293,Course8293,3,3
8294,Course8294,4,4
8295,Course8295,3,3
8296,Course8296,1,2
8297,Course8297,3,3
8298,Course8298,1,2
8299,Course8299,1,3
8300,Course8300,1,4
8301,Course8301,1,2
8302,Course8302,3,2
8303,Course8303,3,4
8304,Course8304,1,2
8305,Course8305,4,3
8306,Course8306,3,4
8307,Course8307,2,2
8308,Course8308,2,4
8309,Course8309,3,4
8310,Course8310,1,4
8311,Course8311,2,3
8312,Course8312,4,2
8313,Course8313,4,3
8314,Course8314,4,3
8315,Course8315,2,2
8316,Course8316,1,3
8317,Course8317,4,2
8318,Course8318,3,3
8319,Course8319,4,3
8320,Course8320,1,4
8321,Course8321,1,3
8322,Course8322,3,4
8323,Course8323,4,2
8324,Course8324,2,2
8325,Course8325,4,3
8326,Course8326,3,3
8327,Course8327,1,2
8328,Course8328,4,2
8329,Course8329,2,2
8330,Course8330,1,2
8331,Course8331,3,3
8332,Course8332,1,4
8333,Course8333,4,2
8334,Course8334,3,4
8335,Course8335,4,4
8336,Course8336,1,4
8337,Course8337,4,2
8338,Course8338,3,4
8339,Course8339,3,4
8340,Course8340,2,3
8341,Course8341,2,2
8342,Course8342,4,3
8343,Course8343,4,2
8344,Course8344,3,2
8345,Course8345,3,3
8346,Course8346,4,2
8347,Course8347,3,2
8348,Course8348,4,3
8349,Course8349,2,3
8350,Course8350,1,2
8351,Course8351,1,2
8352,Course8352,3,4
8353,Course8353,2,4
8354,Course8354,4,3
8355,Course8355,4,2
8356,Course8356,4,4
8357,Course8357,1,3
8358,Course8358,2,4
8359,Course8359,3,3
8360,Course8360,1,2
8361,Course8361,1,2
8362,Course8362,2,3
8363,Course8363,4,4
8364,Course8364,2,3
8365,Course8365,4,3
8366,Course8366,3,2
8367,Course8367,4,4
8368,Course8368,1,4
8369,Course8369,3,2
8370,Course8370,3,4
8371,Course8371,2,4
8372,Course8372,1,3
8373,Course8373,1,3
8374,Course8374,4,3
8375,Course8375,4,4
8376,Course8376,3,4
8377,Course8377,2,2
8378,Course8378,2,2
8379,Course8379,4,4
8380,Course8380,4,2
8381,Course8381,3,2
8382,Course8382,4,3
8383,Course8383,1,2
8384,Course8384,1,2
8385,Course8385,3,2
8386,Course8386,2,3
8387,Course8387,4,3
8388,Course8388,1,2
8389,Course8389,3,4
8390,Course8390,1,3
8391,Course8391,4,2
8392,Course8392,2,4
8393,Course8393,2,2
8394,Course8394,2,4
8395,Course8395,3,2
8396,Course8396,2,2
8397,Course8397,4,3
8398,Course8398,4,2
8399,Course8399,1,4
8400,Course8400,4,4
8401,Course8401,4,3
8402,Course8402,4,2
8403,Course8403,4,2
8404,Course8404,3,2
8405,Course8405,1,4
8406,Course8406,1,4
8407,Course8407,3,2
8408,Course8408,4,3
8409,Course8409,4,3
8410,Course8410,3,2
8411,Course8411,1,3
8412,Course8412,4,3
8413,Course8413,3,2
8414,Course8414,3,3
8415,Course8415,3,4
8416,Course8416,3,2
8417,Course8417,3,4
8418,Course8418,2,3
8419,Course8419,3,4
8420,Course8420,4,4
8421,Course8421,2,4
8422,Course8422,4,4
8423,Course8423,2,3
8424,Course8424,2,3
8425,Course8425,4,4
8426,Course8426,1,2
8427,Course8427,4,2
8428,Course8428,4,4
8429,Course8429,1,2
8430,Course8430,4,4
8431,Course8431,2,2
8432,Course8432,1,4
8433,Course8433,1,2
8434,Course8434,3,4
8435,Course8435,4,2
8436,Course8436,1,4
8437,Course8437,4,2
8438,Course8438,4,2
8439,Course8439,4,3
8440,Course8440,1,3
8441,Course8441,1,4
8442,Course8442,1,3
8443,Course8443,4,4
8444,Course8444,3,4
8445,Course8445,4,3
8446,Course8446,2,4
8447,Course8447,3,3
8448,Course8448,3,3
8449,Course8449,1,4
8450,Course8450,4,4
8451,Course8451,3,4
8452,Course8452,3,3
8453,Course8453,2,4
8454,Course8454,1,3
8455,Course8455,3,4
8456,Course8456,1,3
8457,Course8457,2,3
8458,Course8458,3,2
8459,Course8459,1,3
8460,Course8460,4,3
8461,Course8461,2,4
8462,Course8462,1,4
8463,Course8463,2,3
8464,Course8464,2,4
8465,Course8465,3,4
8466,Course8466,2,3
8467,Course8467,1,3
8468,Course8468,1,2
8469,Course8469,1,3
8470,Course8470,2,2
8471,Course8471,1,4
8472,Course8472,2,2
8473,Course8473,2,4
8474,Course8474,2,3
8475,Course8475,4,3
8476,Course8476,2,3
8477,Course8477,1,2
8478,Course8478,4,4
8479,Course8479,3,2
8480,Course8480,4,4
8481,Course8481,3,3
8482,Course8482,2,4
8483,Course8483,2,4
8484,Course8484,3,3
8485,Course8485,1,2
8486,Course8486,1,4
8487,Course8487,4,4
8488,Course8488,1,3
8489,Course8489,1,4
8490,Course8490,1,2
8491,Course8491,3,2
8492,Course8492,1,2
8493,Course8493,3,3
8494,Course8494,1,3
8495,Course8495,2,2
8496,Course8496,1,2
8497,Course8497,3,3
8498,Course8498,1,3
8499,Course8499,1,3
8500,Course8500,2,3
8501,Course8501,4,4
8502,Course8502,3,4
8503,Course8503,3,2
8504,Course8504,4,4
8505,Course8505,1,4
8506,Course8506,1,4
8507,Course8507,3,2
8508,Course8508,3,4
8509,Course8509,4,4
8510,Course8510,1,2
8511,Course8511,4,3
8512,Course8512,3,3
8513,Course8513,1,2
8514,Course8514,1,4
8515,Course8515,4,3
8516,Course8516,1,2
8517,Course8517,1,4
8518,Course8518,4,3
8519,Course8519,2,3
8520,Course8520,1,2
8521,Course8521,3,4
8522,Course8522,1,2
8523,Course8523,1,2
8524,Course8524,4,4
8525,Course8525,1,4
8526,Course8526,4,3
8527,Course8527,4,2
8528,Course8528,1,2
8529,Course8529,3,4
8530,Course8530,1,4
8531,Course8531,2,2
8532,Course8532,2,2
8533,Course8533,2,2
8534,Course8534,3,4
8535,Course8535,4,2
8536,Course8536,2,4
8537,Course8537,2,3
8538,Course8538,4,4
8539,Course8539,4,4
8540,Course8540,3,4
8541,Course8541,3,2
8542,Course8542,3,2
8543,Course8543,1,4
8544,Course8544,4,3
8545,Course8545,4,3
8546,Course8546,1,3
8547,Course8547,4,4
8548,Course8548,3,2
8549,Course8549,1,4
8550,Course8550,3,2
8551,Course8551,3,2
8552,Course8552,1,2
8553,Course8553,1,4
8554,Course8554,2,3
8555,Course8555,4,4
8556,Course8556,2,2
8557,Course8557,3,3
8558,Course8558,4,3
8559,Course8559,3,4
8560,Course8560,4,4
8561,Course8561,4,2
8562,Course8562,1,4
8563,Course8563,1,3
8564,Course8564,1,4
8565,Course8565,4,3
8566,Course8566,1,2
8567,Course8567,4,3
8568,Course8568,2,3
8569,Course8569,1,3
8570,Course8570,3,4
8571,Course8571,4,3
8572,Course8572,1,3
8573,Course8573,2,3
8574,Course8574,3,3
8575,Course8575,3,3
8576,Course8576,1,4
8577,Course8577,2,4
8578,Course8578,1,4
8579,Course8579,1,2
8580,Course8580,1,4
8581,Course8581,2,3
8582,Course8582,3,3
8583,Course8583,4,4
8584,Course8584,3,2
8585,Course8585,4,4
8586,Course8586,1,2
8587,Course8587,3,2
8588,Course8588,2,4
8589,Course8589,1,2
8590,Course8590,3,2
8591,Course8591,2,4
8592,Course8592,3,3
8593,Course8593,1,3
8594,Course8594,1,3
8595,Course8595,3,2
8596,Course8596,3,4
8597,Course8597,2,3
8598,Course8598,2,3
8599,Course8599,4,4
8600,Course8600,1,4
8601,Course8601,4,3
8602,Course8602,4,3
8603,Course8603,3,2
8604,Course8604,2,2
8605,Course8605,4,3
8606,Course8606,3,4
8607,Course8607,4,2
8608,Course8608,3,4
8609,Course8609,2,4
8610,Course8610,4,2
8611,Course8611,4,3
8612,Course8612,2,2
8613,Course8613,2,2
8614,Course8614,3,4
8615,Course8615,4,3
8616,Course8616,2,4
8617,Course8617,2,2
8618,Course8618,1,3
8619,Course8619,1,2
8620,Course8620,3,4
8621,Course8621,3,4
8622,Course8622,2,2
8623,Course8623,3,2
8624,Course8624,4,4
8625,Course8625,2,4
8626,Course8626,1,3
8627,Course8627,4,2
8628,Course8628,1,3
8629,Course8629,3,4
8630,Course8630,2,4
8631,Course8631,4,4
8632,Course8632,2,3
8633,Course8633,1,2
8634,Course8634,4,3
8635,Course8635,3,2
8636,Course8636,2,4
8637,Course8637,2,3
8638,Course8638,2,3
8639,Course8639,3,3
8640,Course8640,4,2
8641,Course8641,1,4
8642,Course8642,3,2
8643,Course8643,2,2
8644,Course8644,4,2
8645,Course8645,1,2
8646,Course8646,2,4
8647,Course8647,2,3
8648,Course8648,4,4
8649,Course8649,2,3
8650,Course8650,4,4
8651,Course8651,1,4
8652,Course8652,3,4
8653,Course8653,1,2
8654,Course8654,3,3
8655,Course8655,2,3
8656,Course8656,3,4
8657,Course8657,2,2
8658,Course8658,2,4
8659,Course8659,2,2
8660,Course8660,4,4
8661,Course8661,3,4
8662,Course8662,3,3
8663,Course8663,4,2
8664,Course8664,1,4
8665,Course8665,1,2
